Name,Number_of_Ratings,Rating,Longitude,Latitude,Category
مذاق ورق عنب Mzaq Warg Enab,1171.0,4.3,46.791653,24.7428299,restaurants
إقتات ساندوتش,34.0,4.9,46.81254510000001,24.8285534,restaurants
Kudu - Ahmed Al-Damiati,1326.0,3.9,46.6736952,24.760208,restaurants
Anwaar Al Shawaya Al Bukhari انوار الشواية البخاري,118.0,3.9,46.77962530000001,24.5840322,restaurants
مضغوط كيوف,550.0,4.4,46.6618125,24.5839375,restaurants
فوال عبدالكريم,42.0,4.0,46.79716819999999,24.7636166,restaurants
مطعم حبشي,13.0,4.7,46.72435229999999,24.6018448,restaurants
Steak House,6930.0,4.3,46.7297917,24.6958671,restaurants
نوريا NORIA,625.0,4.5,46.76381010000001,24.7124697,restaurants
بوفية بالهناء والعافية,30.0,3.7,46.7568978,24.6118581,restaurants
Muzn Aljazeera Cooking,481.0,4.1,46.6779532,24.5873541,restaurants
TAQFELA,1505.0,3.8,46.59885360000001,24.7807715,restaurants
Burgerizzr,2918.0,4.3,46.622358,24.56774099999999,restaurants
مطعم تراز,67.0,4.0,46.7209656,24.5399027,restaurants
فوال الهناء للاكلات الشعبيه,25.0,4.5,46.7213267,24.6982657,restaurants
kudu - Hamra,991.0,4.1,46.7662792,24.7903987,restaurants
Pizzaratti,1396.0,4.3,46.7947114,24.6861812,restaurants
Muscle House بيت العضلات,112.0,5.0,46.7327806,24.6044266,restaurants
مطعم ماكولات واو Food wow,229.0,4.7,46.6595988,24.52652110000001,restaurants
Quick Spices,124.0,4.8,46.75017969999999,24.6733372,restaurants
موطن الفطيرة,100.0,4.4,46.6575014,24.8099882,restaurants
Garden Fast Food,1275.0,3.9,46.7091862,24.67464390000001,restaurants
بوفية سعود بن سالم بن طراد الجعفري,27.0,3.7,46.7328301,24.7952952,restaurants
مطعم ميدار للأكلات البحرية الخليجية,578.0,4.3,46.76334380000001,24.7493341,restaurants
Abu Al hous Kunafa,2560.0,4.2,46.7575154,24.7689981,restaurants
برياني حاشي,1148.0,4.7,46.6150234,24.78755629999999,restaurants
Nando's - The View Mall,1885.0,4.8,46.7286853,24.6961972,restaurants
بوفية ايمن عبدالله للوجبات السريعة,21.0,4.2,46.64934159999999,24.69523109999999,restaurants
سنشوي سندوسه,33.0,4.4,46.6097601,24.5557226,restaurants
Casapasta | كازاباستا,811.0,4.0,46.6061459,24.6939258,restaurants
Madghout Baytna,3024.0,4.1,46.76427899999999,24.7899404,restaurants
اسماك دلمون Delmon Fish,136.0,4.3,46.8164733,24.75388149999999,restaurants
Burger Hunch,2010.0,4.3,46.71415749999999,24.7642382,restaurants
بروستد النعمان,564.0,4.0,46.7014241,24.5538857,restaurants
بيتزا وفطائر ملاك الروح,29.0,3.7,46.6218092,24.6057153,restaurants
مطعم روابي الطبق الشامي,193.0,3.9,46.8642398,24.8064651,restaurants
بوفية صباح الموائد,120.0,4.2,46.6775488,24.68577160000001,restaurants
بوفية تسالي رمز الشباب,137.0,3.4,46.7603968,24.8224123,restaurants
Zahrat Alghadeer Bukhari Restaurant,1140.0,4.0,46.7755514,24.7586243,restaurants
عمدة البلد منتو يغمش والبيتزا,276.0,4.1,46.7007676,24.5529182,restaurants
Pizza Imm,471.0,3.6,46.7910482,24.6835863,restaurants
Lets Pizza Nakheel,170.0,4.1,46.6394745,24.7510188,restaurants
مطعم وست الخليج البخاري,351.0,3.9,46.7621875,24.7769375,restaurants
فلافل الفرسان,103.0,4.1,46.832437,24.8190831,restaurants
Mazofa Cafe and Lounge,554.0,4.1,46.6461338,24.8130374,restaurants
مطاعم ركن الرافدين للمشويات,887.0,4.0,46.6090058,24.8376214,restaurants
The Larder Restaurant and Lounge,20.0,4.6,46.6254279,24.6842838,restaurants
Domino's Pizza,591.0,3.9,46.6999,24.7927896,restaurants
شعبيات قلعة الرمال,40.0,4.1,46.8379525,24.8511867,restaurants
Subway Salman al Farsi,27.0,4.0,46.8104972,24.76205420000001,restaurants
بوفية قريات الهنأ,18.0,4.1,46.8328409,24.6413817,restaurants
PAKISTANI RESTAURANT,90.0,4.0,46.8348603,24.7366571,restaurants
مطعم كبسة البركة البخاري,445.0,4.2,46.7275093,24.6787176,restaurants
Domino's Pizza,338.0,3.9,46.8091524,24.7433812,restaurants
كرك الحاره,37.0,4.0,46.7204375,24.77775699999999,restaurants
Hazzat Chapati,1523.0,4.4,46.60222899999999,24.8020348,restaurants
عصائر المذاق المنعش للعصائر و البيتزا,695.0,4.3,46.7797654,24.7124357,restaurants
شاورما الكرمل,128.0,4.7,46.7411161,24.79001920000001,restaurants
Goozy,432.0,3.5,46.80457619999999,24.8845128,restaurants
عنبة,315.0,4.2,46.65446960000001,24.5865035,restaurants
الدمشقية للفلافل,57.0,3.9,46.6794141,24.7206628,restaurants
مطعم دسم و حلو للوجبات السريعة,15.0,5.0,46.8316318,24.7375121,restaurants
Wendy's - King Abdullah,166.0,3.6,46.7007132,24.7437591,restaurants
Bukhari Restaurant,985.0,4.1,46.61388679999999,24.5590778,restaurants
Pizza Mayyar,349.0,3.5,46.8374081,24.5695026,restaurants
السِّت,4699.0,4.2,46.6071045,24.804218,restaurants
بوفية عائشه حسن محمد جلى,37.0,3.5,46.76356750000001,24.56369250000001,restaurants
Jan Burger - جان برجر‎,1139.0,3.9,46.61426700000001,24.582688,restaurants
خالد للأسماك الطازجة,24.0,2.8,46.7775566,24.587894,restaurants
بيتزا ثمار,151.0,3.7,46.8064832,24.8084599,restaurants
Canton | كانتون,112.0,4.5,46.8774102,24.7879603,restaurants
Shack Burger | شاك برجر,326.0,4.1,46.6263982,24.8114929,restaurants
Buffet Khwala,70.0,3.4,46.6925921,24.7896755,restaurants
فوال ماماء علياء,37.0,4.1,46.8312078,24.5699018,restaurants
Los Tacos,280.0,4.6,46.64542540000001,24.7267279,restaurants
حاشي باشا | فرع قرطبة,1515.0,3.8,46.745964,24.830887,restaurants
Grill It - Riyadh Best Shawarma Restaurant | Steak Sandwiches | Gourmet Burgers | Wagyu Burger | Sliders,397.0,3.8,46.78850569999999,24.7212893,restaurants
Fatayer Jarir,407.0,4.1,46.7296838,24.6707055,restaurants
Luqaimat Loqma,28.0,2.1,46.7790669,24.7404608,restaurants
Anwaar al shawaya أنوار الشواية,21.0,4.3,46.825995,24.824952,restaurants
Hapic | هابك,48.0,3.1,46.6482225,24.7318458,restaurants
ليفون Levon,18.0,5.0,46.77668750000001,24.8144375,restaurants
Tamilnadu Restaurant தமிழ்நாடு உணவகம்,445.0,3.7,46.8675496,24.5468617,restaurants
Ovun Bistro / أوفن بيسترو,621.0,4.5,46.7047115,24.7010509,restaurants
Shati Al Karam Seafood Restaurant مطعم شاطئ الكرم للمأكولات البحريه,335.0,4.3,46.8261541,24.8537549,restaurants
بوفية أُمنية بن محمد عبدالله المظيف,40.0,3.4,46.6414827,24.602414,restaurants
سياخ,878.0,4.8,46.6643804,24.5699426,restaurants
مطعم العنزي البخاري,11.0,3.5,46.626413,24.8955623,restaurants
NIEMA INDIAN RESTAURANT DAR AL BAIDA,88.0,4.3,46.7519753,24.5632595,restaurants
Palaaram Restaurant,82.0,3.3,46.7038397,24.6633938,restaurants
مطعم حنيذ ومندي للأكلات الشعبية,143.0,3.9,46.80140799999999,24.8315509,restaurants
بوفية الحارة,29.0,4.1,46.8047069,24.8005749,restaurants
City Fresh Kitchen,142.0,4.2,46.7162594,24.808008,restaurants
Fit Way,28.0,4.8,46.7341461,24.8332442,restaurants
فوال واحد مجمر,88.0,4.2,46.7176781,24.606321,restaurants
مطعم الكرويته,37.0,4.6,46.6984178,24.6768759,restaurants
مطعم كرم السودان الوجبات السودانية والأسماك الطازجه,16.0,4.9,46.74160579999999,24.62347,restaurants
مطعم ومشويات مذاق الطواجن المصرى,926.0,3.9,46.7236747,24.6177883,restaurants
Beans Restaurant,178.0,4.2,46.7055739,24.6576621,restaurants
حوش الطعام للمأكولات السودانية,167.0,4.2,46.6506297,24.6987804,restaurants
مطعم قلمون للفطائر والبيتزا,232.0,4.3,46.6860872,24.7680791,restaurants
مندي ومضغوط شغل بيت فاخر,22.0,4.0,46.6449778,24.8877998,restaurants
Shack Burger | شاك برجر,423.0,4.0,46.86299219999999,24.7922014,restaurants
Shawarma Family,1375.0,3.9,46.6945855,24.5453873,restaurants
مسرور,95.0,4.3,46.78124160000001,24.698012,restaurants
Wendy's - سلمان فارسي Salman Farsi,85.0,4.4,46.8119593,24.7604954,restaurants
دجاج الفريد,10.0,3.8,46.7212006,24.639739,restaurants
Fresh Food Restaurant,152.0,4.0,46.6263072,24.7062286,restaurants
مطعم سمرقندي,872.0,4.3,46.7942036,24.6846944,restaurants
فوال جرة البركة,53.0,4.4,46.90318190000001,24.5240388,restaurants
بوفيه فتون,37.0,4.1,46.8481905,24.7417113,restaurants
Lorenzo Pizza | لورينزو بيتزا,131.0,3.9,46.7033461,24.7861674,restaurants
مطعم بدر البخاري,111.0,3.9,46.60754710000001,24.7150242,restaurants
امبراطور الشاورما,1024.0,3.6,46.7625469,24.5842809,restaurants
مشعل فرحان عيسي العنزي كبدة,35.0,3.7,46.5937176,24.63395109999999,restaurants
EKA burger,56.0,3.6,46.670175,24.6992742,restaurants
بيتزا اكسبريس PIZZA EXPRESS,398.0,4.0,46.6538471,24.7724873,restaurants
بوفية طاسة كبده,53.0,4.4,46.61673150000001,24.7875576,restaurants
مطعم بخاري,16.0,3.3,46.8102532,24.7061127,restaurants
برجر مشوي GRILLED BURGER,20.0,4.1,46.8154706,24.7588518,restaurants
Maestro Pizza,786.0,3.9,46.6230025,24.567418,restaurants
حاشي باشا| فرع المنصورة,1354.0,3.7,46.738851,24.5958,restaurants
The60Pasta,1686.0,4.2,46.6499116,24.7575186,restaurants
BONES,307.0,4.3,46.61364,24.8072159,restaurants
Pizza Jawaher,460.0,4.5,46.749432,24.6203518,restaurants
Star Restaurant,458.0,3.9,46.6801585,24.7835456,restaurants
مطعم الفيشاوي,2200.0,3.7,46.761734,24.7647552,restaurants
Pakistani Indian food restaurant,15.0,4.0,46.6747026,24.7821294,restaurants
Golden Royal Chinese Restaurant,1668.0,4.2,46.66996629999999,24.7146967,restaurants
كبده ولحمه,280.0,4.3,46.752842,24.74280109999999,restaurants
MR. CRISP,469.0,3.7,46.6034375,24.8050625,restaurants
بوفية ينابيع ألأفراح ( كبده _ جباتي ),23.0,4.0,46.8249406,24.8468199,restaurants
فلافل عبدالعزيز,40.0,3.5,46.65831610000001,24.5220354,restaurants
Maestro Pizza,1011.0,4.1,46.6699823,24.7294679,restaurants
Brunchet برونشيه,296.0,4.3,46.672988,24.7921854,restaurants
FILIPINO RESTAURANT,65.0,4.2,46.8436116,24.7476588,restaurants
تسالي هاف 🍟🍔🥤,70.0,4.4,46.8251827,24.7366413,restaurants
Bawarchi Restaurant,19.0,3.5,46.7257054,24.6388933,restaurants
Abo Alez Grill,1662.0,4.4,46.7771985,24.6845589,restaurants
اوراق عنب البيان,10.0,3.7,46.86442659999999,24.8759607,restaurants
زاوية زاد للوجبات السريعة,52.0,3.8,46.6924414,24.5275021,restaurants
بوفية حار ساخن |Bufiya hot&hot,73.0,4.3,46.6782694,24.5849308,restaurants
Baytoti | بيتوتي,248.0,4.5,46.6048434,24.7688522,restaurants
مطاعم ومطابخ المضياف العربية,218.0,3.9,46.6464709,24.5738955,restaurants
واحد فول. Wahid fol,88.0,3.7,46.7687666,24.8129765,restaurants
مشويات روائع الرافدين,192.0,3.8,46.8749299,24.7889567,restaurants
مطبخ جبال الجزيرة,1072.0,3.9,46.71714649999999,24.5448136,restaurants
مطعم بخاري,261.0,3.8,46.7886326,24.7422246,restaurants
Abu Jbara Restaurant ابوجبارة,37.0,4.7,46.8256709,24.8451806,restaurants
مطعم مشويات العرب,286.0,3.9,46.7779582,24.5869705,restaurants
مطعم فطورك مصري للاكلات الشعبية,44.0,4.3,46.829791,24.7216043,restaurants
مطعم للمأكولات السودانية,48.0,4.0,46.7278573,24.6180769,restaurants
Watani Restaurant,227.0,3.9,46.62037909999999,24.5943447,restaurants
Jamies Italian Roshn Front,736.0,4.5,46.7331835,24.8401128,restaurants
بوفية افضل وجبه,34.0,2.8,46.90798899999999,24.8960492,restaurants
Domino's Pizza,204.0,3.8,46.7883842,24.7217976,restaurants
نفر لحم,83.0,4.5,46.6714464,24.7302878,restaurants
جباتي حبوه,466.0,4.5,46.72644880000001,24.81494499999999,restaurants
AlBaik,813.0,3.6,46.6983667,24.6008487,restaurants
نسمات السكر للحلويات,55.0,5.0,46.650618,24.539684,restaurants
Tasali faiha,242.0,3.9,46.8273505,24.6874036,restaurants
ورق عنب وكبه (مالك الفرن),26.0,4.3,46.6219843,24.6057576,restaurants
Taghmees,814.0,3.7,46.6789539,24.8431618,restaurants
بوفية تغميسة ألذ,53.0,4.9,46.8053962,24.5697594,restaurants
مطعم بشاور البخاري,111.0,3.6,46.6268524,24.8911034,restaurants
مطعم لؤلؤة حارتنا,39.0,4.0,46.735353,24.7863111,restaurants
تميس حار,15.0,3.9,46.66972940000001,24.7663763,restaurants
مطعم جودة التنور المأكولات البحريه,39.0,4.1,46.66062189999999,24.5781169,restaurants
فود ترك اندومي,397.0,3.8,46.6298205,24.7827893,restaurants
Awani - أواني Nakheel Mall,4688.0,4.5,46.7158738,24.7647055,restaurants
فول و فلافل شركة وارب,12.0,3.3,46.7029922,24.7639173,restaurants
THE x,37.0,3.6,46.7946935,24.7464382,restaurants
Kitchen peace and Mendy,22.0,3.4,46.7439364,24.6270752,restaurants
Mashwi Singary | مشوي و سنجاري للمأكولات البحرية,302.0,4.9,46.73139889999999,24.6710312,restaurants
فوال النيلين,549.0,4.1,46.7112219,24.6820735,restaurants
Domino's Pizza,714.0,4.0,46.76585859999999,24.7308,restaurants
Griddle,58.0,4.7,46.6394014,24.7518666,restaurants
Gosha - قوشة,131.0,3.8,46.66649229999999,24.709955,restaurants
مطعم سرايا المائدة,28.0,4.2,46.8417377,24.7267809,restaurants
شاورما مكس أطايب / Shawarma mix Delicacies,10.0,5.0,46.7938125,24.5585625,restaurants
Pizza Hut,42.0,4.4,46.66610010000001,24.8081267,restaurants
مطعم حسن قراصة السوداني البلدي مطعم مميز اكل بلدي فوق للخيال,10.0,4.7,46.72522329999999,24.601055,restaurants
Dino’s Pizza,327.0,4.7,46.790859,24.717374,restaurants
Herfy,97.0,3.1,46.6734576,24.8021623,restaurants
Maestro Pizza,367.0,3.8,46.6036514,24.6298199,restaurants
مذاق روش للحلويات,28.0,4.5,46.8238265,24.7301625,restaurants
Manoosha | منؤشة,107.0,4.0,46.76621179999999,24.7902928,restaurants
AL TAWON RESTAURANT,71.0,4.1,46.7486204,24.63149,restaurants
حمسة وتغميسة,108.0,3.9,46.7892014,24.71947179999999,restaurants
Alfredo’s,23.0,5.0,46.6174676,24.7394318,restaurants
سماط SMAT,43.0,4.7,46.6806339,24.76387979999999,restaurants
Motan Al Fatayer,22.0,5.0,46.7229378,24.6796832,restaurants
ركن العزائم للبيتزاء والعصائر,36.0,4.4,46.7277382,24.5440707,restaurants
Kannur,178.0,3.8,46.67383609999999,24.6842422,restaurants
FRUITS &JUICE CORNERS,403.0,4.7,46.7866245,24.7995138,restaurants
Marhaba Restaurants,264.0,4.1,46.77412520000001,24.5952894,restaurants
MEFIC Center,1787.0,4.4,46.6235355,24.75047529999999,restaurants
لقيمات رقية,13.0,3.9,46.7771805,24.5857116,restaurants
بابصيل للفول,24.0,3.8,46.73048379999999,24.8205728,restaurants
بوفية سلمان محمد القحطاني,17.0,4.0,46.77354219999999,24.5565595,restaurants
فول ومطبق نوافذ الحجاز,186.0,4.3,46.7114236,24.5944384,restaurants
حاشي باشا | فرع المصيف,2008.0,4.0,46.67893,24.755067,restaurants
SO. Fleur,147.0,4.5,46.60602530000001,24.7585337,restaurants
بوفية سكة 7,17.0,2.8,46.6279226,24.5994441,restaurants
TARTAR - تار تار,44.0,4.5,46.6417954,24.7289688,restaurants
Astora Chef Restaurant,264.0,4.6,46.853733,24.724659,restaurants
فوال وردة الخرطوم,57.0,4.2,46.711299,24.7703022,restaurants
فوال باكستاني,39.0,3.7,46.6833014,24.7798351,restaurants
فوال زاد الملتقی,59.0,3.8,46.7916244,24.7852287,restaurants
Abu Jbara Restaurant ابوجبارة,1530.0,4.0,46.6635432,24.7803675,restaurants
مطعم دجاجتي البخاري,17.0,3.9,46.7936553,24.5587862,restaurants
Al Tazaj,2339.0,3.9,46.6751847,24.6860328,restaurants
كبده نوره,168.0,3.8,46.76012790000001,24.8027739,restaurants
كنافة وحلويات رزق,29.0,4.6,46.7554545,24.8121717,restaurants
Popeyes- Uthman Ibn Affan,224.0,4.4,46.7057223,24.78045819999999,restaurants
جست تشل Just chill,795.0,4.6,46.65605059999999,24.60496969999999,restaurants
جوز كافيه,305.0,3.3,46.6305229,24.7556903,restaurants
مطعم فهد شارع التسالي Fahad’s Restaurant,938.0,4.0,46.67871170000001,24.5851907,restaurants
Dakhna Restaurant,286.0,3.8,46.6043979,24.7655047,restaurants
بطاطا نوق (بطاطا تركية🇹🇷),528.0,4.7,46.7003379,24.7725547,restaurants
ماكدونالدز,119.0,2.9,46.8841707,24.8332863,restaurants
Crispy Rolls,53.0,3.6,46.703316,24.6639261,restaurants
White Garden Olaya,5331.0,4.2,46.6836945,24.6943084,restaurants
بخاري داود,2815.0,4.5,46.757037,24.8446906,restaurants
صامولجي - لبن,206.0,4.3,46.5901123,24.6359838,restaurants
فلافل تهاني الشام,371.0,4.2,46.623691,24.7911954,restaurants
Seafood restaurants,14.0,4.0,46.66655670000001,24.756787,restaurants
Piatto Restaurant,8054.0,4.2,46.6695474,24.6912897,restaurants
Sahna Kerala Indian,10.0,4.2,46.834516,24.7504991,restaurants
مطعم الكبسة الحساوية,19.0,4.7,46.6074593,24.84073709999999,restaurants
مطعم ولاونج ليالي النيل للاكلات المصريه,124.0,4.5,46.6206065,24.5866463,restaurants
Al Tazaj,3964.0,3.8,46.81981509999999,24.7277717,restaurants
مزايا الريان للاكلات الهندية தென்னிந்திய உணவகம்,11.0,4.0,46.6255493,24.5872915,restaurants
Babulal,2310.0,4.4,46.59914979999999,24.8009039,restaurants
مطعم كرسبي ONE,14.0,5.0,46.87313839999999,24.7994531,restaurants
Oyamal For Seafood,11.0,4.5,46.6644093,24.5855071,restaurants
White Garden,130.0,4.3,46.7291891,24.6957421,restaurants
فول سمسمة,29.0,4.2,46.69652430000001,24.637405,restaurants
بوفية عبده,10.0,4.2,46.7380953,24.63703630000001,restaurants
بليلة وبطاطس وذرة الزهراني,117.0,4.7,46.6435176,24.7490241,restaurants
Almakki Restaurant,4814.0,4.0,46.6344013,24.7872979,restaurants
Shawarmer | شاورمر,808.0,4.2,46.66301620000001,24.5751279,restaurants
كبساتي,792.0,4.3,46.7543437,24.6130212,restaurants
Warak Alghar Resturant,2314.0,4.1,46.78686789999999,24.707907,restaurants
Balkan Ćevapi,661.0,4.1,46.637764,24.8318926,restaurants
بروستد,174.0,3.9,46.8713108,24.5647317,restaurants
